ID,Customer_ID,Name,Age,SSN,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x22d46,CUS_0x9871,Flynnr,30,#F%$D@*&8,Lawyer,85553.97_,1,4,1,2,"Not Specified, and Credit-Builder Loan",4,0,0,180.95,37.47365426,17 Years and 11 Months,No,95.10542587,277.1164985,Low_spent_Medium_value_payments,630.1278257,Good
0x22d52,CUS_0x1bb6,Ablans,19,517-21-8392,Entrepreneur,9163.96,6,10,23,2,"Payday Loan, and Debt Consolidation Loan",20,17,6,1685.88,38.43830202,5 Years and 11 Months,Yes,26786,60.75079649,Low_spent_Large_value_payments,275.5378357,Poor
0x22d5e,CUS_0x725e,,21,064-45-0394,Journalist,61444.92,10,6,31,9,"Mortgage Loan, Mortgage Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, Payday Loan, and Not Specified",37,21,9,3198.8,21.70335231,9 Years and 9 Months,NM,346.3633489,464.7644636,Low_spent_Medium_value_payments,,Poor
0x22d6a,CUS_0xb837,Caroline Valetkevitcho,22,670-65-6270,Journalist,14070.22,9,9,24,6,"Home Equity Loan, Auto Loan, Payday Loan, Credit-Builder Loan, Mortgage Loan, and Credit-Builder Loan",39,15,8,2075.81,26.04844664,13 Years and 3 Months,NM,40.16573686,__10000__,Low_spent_Large_value_payments,243.9981154,Poor
0x22d76,CUS_0xabaf,,48,527-17-3061,Manager,36990.53,0,5,1,3,"Debt Consolidation Loan, Mortgage Loan, and Auto Loan",6,4_,0,147.75,33.89753879,20 Years and 9 Months,No,68.15523048,153.7908186,High_spent_Small_value_payments,321.7083676,Standard
0x22d82,CUS_0xc55b,,38,334-09-5549,Architect,52499.16,7,5,17,696_,"Home Equity Loan, Mortgage Loan, Home Equity Loan, Payday Loan, Home Equity Loan, Student Loan, Home Equity Loan, and Personal Loan",57,15,9,1441.5,25.73278451,6 Years and 8 Months,Yes,289.268493,203.9967583,High_spent_Small_value_payments,191.2277487,Poor
0x22d8e,CUS_0xc3ad,,25,563-61-0664,Musician,7168.48,7,8,20,8,"Not Specified, Personal Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Not Specified, and Payday Loan",57,17,6,2673.71,32.92001163,11 Years and 11 Months,Yes,45.94457263,__10000__,Low_spent_Small_value_payments,236.5742222,Poor
0x22d9a,CUS_0x1695,Svea Herbst-Baylissx,28,947-47-2443,Engineer,14219.345,5,7,10,4,"Student Loan, Home Equity Loan, Mortgage Loan, and Mortgage Loan",21,16,4,172.94,27.35094944,18 Years and 5 Months,No,30.05042301,55.86617927,Low_spent_Small_value_payments,345.9779394,Standard
0x22da6,CUS_0xdb0,Gavin Jonesp,45,574-76-3430,Engineer,131760.3,2,3,6,0,,13,6,3,262.48,37.58048192,17 Years and 2 Months,No,0,363.6812949,Low_spent_Medium_value_payments,1030.221205,Good
0x22db2,CUS_0x457e,Flitterq,54,656-83-9494,Journalist,59343.12,7,7,8,0,,10,10,0,9.32,36.33470962,20 Years and 8 Months,Yes,0,127.7470583,High_spent_Medium_value_payments,614.1789417,Standard
0x22dbe,CUS_0xb4d6,Sruthi Ramakrishnanu,49,724-66-1705,_______,11527.375,5,5,1,0,,13,16,2,1351.42,35.31699211,15 Years and 10 Months,No,0,72.06424588,Low_spent_Small_value_payments,291.2972125,Good
0x22dca,CUS_0x90d0,Langel,38,047-17-4695,Writer,46477.56,7,10,24,6,"Auto Loan, Student Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, and Payday Loan",43,,10,1799.87,30.98713863,NA,Yes,212.2481904,100.1119696,High_spent_Medium_value_payments,343.5528401,Poor
0x22dd6,CUS_0x13df,Clareh,37_,082-87-9651,Engineer,32387.94,8,4,12,0,,5,8,4,565.34,39.27337802,16 Years and 2 Months,No,0,95.46836918,High_spent_Medium_value_payments,436.5311308,Standard
0x22de2,CUS_0x52b1,Palmerv,45,714-29-2224,Journalist,27226.38,4,5,11,2,"Payday Loan, and Credit-Builder Loan",8,18,2,1153.62,24.65417719,24 Years and 10 Months,No,42.8510811,159.3537415,!@9#%8,291.0816774,Good
0x22dee,CUS_0x277e,Lopezh,41,800-81-5647,Engineer,86097.54,1,2,11,2_,"Home Equity Loan, and Student Loan",11,,0,10.29,38.30859647,18 Years and 11 Months,No,128.4040752,165.7173571,High_spent_Large_value_payments,666.1580677,Good
0x22dfa,CUS_0x7045,Whites,36,356-25-9324,Developer,29423.32_,7,8,31,8,"Mortgage Loan, Personal Loan, Mortgage Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Auto Loan, and Payday Loan",53,21,8,3190.38_,29.07112538,6 Years and 3 Months,Yes,190.9585313,199.7416774,Low_spent_Small_value_payments,139.4941247,Standard
0x22e06,CUS_0x641e,Joy Leungh,32,690-02-3558,Mechanic,16799.32,10,9,33,6,"Not Specified, Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, and Mortgage Loan",25,17,10,4014.35,25.70515502,5 Years and 10 Months,Yes,73.97358728,54.88139509,Low_spent_Medium_value_payments,272.839351,Standard
0x22e12,CUS_0x82c4,Alistaira,26,645-13-3481,Media_Manager,81430.32,6,6,10,1,Student Loan,23,19,3,794.73,36.97111475,32 Years and 4 Months,Yes,48.48208356,58.34894244,High_spent_Large_value_payments,798.454974,Standard
0x22e1e,CUS_0xbe7,Denny Thomasd,23,148-84-1200,Writer,8794.49,8,10,22,8,"Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Mortgage Loan, Auto Loan, Payday Loan, Home Equity Loan, and Home Equity Loan",17,18,11,2497.37,22.78314996,15 Years and 11 Months,Yes,57.5757019,41.73722801,Low_spent_Small_value_payments,269.4744868,Poor
0x22e2a,CUS_0x6896,Chestneye,14,975-47-9681,Media_Manager,31896.7,7,7,9,-100,"Home Equity Loan, and Payday Loan",24,20,,1941.65,33.34956297,19 Years and 1 Months,Yes,36.33174172,379.8345117,Low_spent_Small_value_payments,157.03958,Poor
0x22e36,CUS_0x5f22,Katharina Bartb,35,578-21-3436,Media_Manager,93373.68,5,7,7,2,"Auto Loan, and Mortgage Loan",23,16,4,1067.59,39.5473186,32 Years and 4 Months,Yes,137.2514849,,High_spent_Large_value_payments,805.7997352,Standard
0x22e42,CUS_0x9a0c,Robiny,21_,627-45-5084,Engineer,166658.68,5,3,12,2,"Payday Loan, and Not Specified",6,6,1,959.2,32.21610501,22 Years and 4 Months,No,222.2857272,668.7377732,Low_spent_Medium_value_payments,794.7988329,Good
0x22e4e,CUS_0xab16,Dan Wilchinsj,55,098-90-8046,Lawyer,17168.925,4,4,4,2,"Debt Consolidation Loan, and Payday Loan",6,8,4,708.27_,31.16410402,18 Years and 8 Months,No,16.36962189,105.4619465,Low_spent_Small_value_payments,312.0428066,Good
0x22e5a,CUS_0x8369,Nickz,14,698-91-4112,Manager,23646.08,4,3,14,1279,"Debt Consolidation Loan, Mortgage Loan, Personal Loan, Personal Loan, Student Loan, and Personal Loan",11,14,4,1388.59,31.02795437,13 Years and 1 Months,Yes,108.8352925,199.642644,Low_spent_Small_value_payments,156.7727303,Standard
0x22e66,CUS_0xe4e,Mirwaisd,21,952-71-5963,Scientist,108073.68,3,3,137,0,,29,14,7,1323.25,36.99959953,19 Years and 2 Months,NM,0,424.7962243,High_spent_Small_value_payments,709.0177757,Standard
0x22e72,CUS_0x8e6e,Tom Milesv,42_,741-44-9176,Accountant,13056.35,5,6,18,1,Personal Loan,18,15,0,562.05,35.56680619,27 Years and 2 Months,NM,8.140792415,40.90277347,!@9#%8,348.6593508,Standard
0x22e7e,CUS_0x92b6,Dave Clarkes,16,339-08-2156,Mechanic,46586.79,5,5,27,5,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Auto Loan, and Credit-Builder Loan",30,8,9,1740.2,25.28120655,6 Years and 1 Months,Yes,142.5295758,285.1074263,Low_spent_Large_value_payments,224.6862479,Poor
0x22e8a,CUS_0x6013,Dominicf,19,244-85-0461,Writer,41995.64,7,6,7,4,"Credit-Builder Loan, Credit-Builder Loan, Not Specified, and Student Loan",12,11,7,1072.63,22.36553001,15 Years and 3 Months,Yes,87.54399905,143.2887146,High_spent_Small_value_payments,370.830953,Standard
0x22e96,CUS_0x3359,Sam Forgionez,24,045-72-2781,_______,20287.13,4,6,11,0,,29,,3,19.94,35.55555362,25 Years and 9 Months,Yes,0,212.9097216,Low_spent_Small_value_payments,239.7496951,Standard
0x22ea2,CUS_0x8dc6,Soyoung Kimy,37,913-47-2738,Journalist,76879.4,10,6,23,9,"Payday Loan, Home Equity Loan, Personal Loan, Auto Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Mortgage Loan",51,17,11,4070.63,27.22166875,8 Years and 8 Months,Yes,388.3889869,197.0149239,Low_spent_Large_value_payments,306.0577558,Standard
0x22eae,CUS_0x9fcf,Baertleinm,15,177-47-5939,Doctor,19594.29,8,7,17,9,"Student Loan, Debt Consolidation Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Auto Loan, and Mortgage Loan",44,16,11,3212.16,34.3829719,1 Years and 1 Months,NM,30160,205.7929465,Low_spent_Small_value_payments,120.9833205,Poor
0x22eba,CUS_0x5f8b,Joanne Frearsonq,39,084-81-6413,Musician,16776.02,8,3,10,4,"Student Loan, Credit-Builder Loan, Home Equity Loan, and Student Loan",20,19,1,244.46,38.50410118,29 Years and 5 Months,NM,28.13446349,17.44053158,High_spent_Large_value_payments,356.6251716,Standard
0x22ec6,CUS_0x809c,Viswanathau,44,#F%$D@*&8,Musician,27881.32,3,7,18,3,"Not Specified, Credit-Builder Loan, and Not Specified",18,10,3,1264.51,35.83416957,21 Years and 1 Months,No,37.19932647,146.4622744,Low_spent_Large_value_payments,294.0827325,Standard
0x22ed2,CUS_0xa2d7,Toyers,44,344-37-5737,Writer,62509.84,10,10,28,9,"Personal Loan, Mortgage Loan, Auto Loan, Home Equity Loan, Personal Loan, Mortgage Loan, Mortgage Loan, Personal Loan, and Student Loan",61,25,12,3149.82,37.03544536,9 Years and 9 Months,Yes,354.4183499,132.1267692,High_spent_Large_value_payments,269.3702142,Standard
0x22ede,CUS_0xbdca,Yokof,35,096-92-4217,Scientist,9106.335,4,5,9,6,"Personal Loan, Auto Loan, Auto Loan, Mortgage Loan, Home Equity Loan, and Debt Consolidation Loan",15,18,7,2485.16,36.29822133,17 Years and 5 Months,Yes,39.38429556,33.58531475,!@9#%8,262.6165147,Standard
0x22eea,CUS_0x6570,Tim Hepherl,28,031-44-3798,Musician,59412.60000000001_,8,6,5,5,"Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, Not Specified, and Credit-Builder Loan",26,9,4,1733,27.97224672,7 Years and 2 Months,Yes,142.3111565,177.0641512,High_spent_Small_value_payments,411.4296923,Standard
0x22ef6,CUS_0x86e,Robert Gibbonsm,42,316-32-6874,Engineer,43623.84_,7,7,23,6,"Auto Loan, Auto Loan, Mortgage Loan, Not Specified, Credit-Builder Loan, and Auto Loan",23,18,9,1924.15,31.01937895,9 Years and 8 Months,Yes,142.3667696,148.947177,High_spent_Medium_value_payments,317.9180535,Poor
0x22f02,CUS_0x1f9c,Lomi Kriely,41,498-47-1128,Entrepreneur,15258.95,3,6,1,0,,1,5,3,1075.37,37.38159152,NA,No,0,57.04506736,High_spent_Small_value_payments,353.8128493,Good
0x22f0e,CUS_0x44d5,Jessica Toonkeld,39,103-44-2996,Journalist,9598.38,7,6,20,2,"Auto Loan, and Payday Loan",20,9_,3,878.44,33.76478912,15 Years and 11 Months,Yes,15.40263845,21.65156222,High_spent_Medium_value_payments,264.5322993,Standard
0x22f1a,CUS_0xb615,Emilyh,24_,744-77-7523,Teacher,21206.48,7,5,8,0,,26,14,2,231.87,28.11377329,18 Years and 8 Months,No,0,46.25199664,High_spent_Medium_value_payments,366.86867,Good
0x22f26,CUS_0x6092,Harry Papachristoua,17,372-92-0150,Engineer,13347.835,5,7,19,2,"Credit-Builder Loan, and Auto Loan",11,19,4,536.5,23.00068357,22 Years and 3 Months,Yes,15.75804686,102.3382141,Low_spent_Small_value_payments,278.3356974,Standard
0x22f32,CUS_0xbd1f,Ronald Groverk,34,159-72-2454,Writer,31902.65,4,5,9,1,Home Equity Loan,30,18,3,413.34,30.68151361,NA,No,18.28897686,122.3126929,Low_spent_Large_value_payments,398.4537469,Standard
0x22f3e,CUS_0x1341,,46,155-02-9593,_______,15341.895,6,7,3,1_,Debt Consolidation Loan,20,10,1,1152.71,32.47558706,20 Years and 9 Months,No,6.981993019,123.5620146,Low_spent_Small_value_payments,263.0051174,Standard
0x22f4a,CUS_0x7e6c,Lefteris Papadimaso,48,302-82-0750,Accountant,21834.84,3,5,2886,3,"Not Specified, Mortgage Loan, and Auto Loan",15,8,792,597.77,36.89820274,26 Years and 7 Months,No,78386,74.59288591,High_spent_Medium_value_payments,301.5892819,Good
0x22f56,CUS_0x6c5d,,26,551-07-2673,Scientist,72050.92,2,5,4,2,"Auto Loan, and Credit-Builder Loan",12,7,0,297.94,39.19392082,NA,No,88.94101184,55.24067813,High_spent_Large_value_payments,713.1426434,Good
0x22f62,CUS_0x114b,,36,978-19-7269,Entrepreneur,107118.96,5,7,5,3,"Payday Loan, Auto Loan, and Not Specified",24,10,1,1049.33,30.45824889,30 Years and 3 Months,Yes,139.5659898,282.3622775,High_spent_Medium_value_payments,738.5297327,Standard
0x22f6e,CUS_0x20c8,,50,#F%$D@*&8,Journalist,113630.4,4,5,5,0,,7,10,3,115.38,29.45702194,26 Years and 11 Months,No,0,,High_spent_Medium_value_payments,903.2208215,Good
0x22f7a,CUS_0x4ddc,,45,641-04-8218,Doctor,18524.985,0,3,1,3,"Student Loan, Mortgage Loan, and Student Loan",6,5,2,463.93,39.58125508,23 Years and 4 Months,No,24.12187583,96.85329421,Low_spent_Small_value_payments,352.199705,Good
0x22f86,CUS_0x94dd,Chiangb,-500,996-52-9835,Scientist,23107.74,4,4,10,1,Debt Consolidation Loan,7,19,7,859.23,36.66688948,27 Years and 9 Months,Yes,17.60355966,61.05135406,Low_spent_Large_value_payments,389.7095863,Standard
0x22f92,CUS_0xb631,Pedro dag,30,558-71-0980,Accountant,121151.4,3,4,1,2,"Credit-Builder Loan, and Credit-Builder Loan",13,7,2,42.69,30.07050254,NA,No,101.4048724,224.6884911,High_spent_Large_value_payments,937.9016365,Good
0x22f9e,CUS_0x7418,Raymondj,33,#F%$D@*&8,Writer,33768.35,6,6,10,2,"Debt Consolidation Loan, and Not Specified",9,,0,535.64,29.36254714,17 Years and 9 Months,No,29.05979946,282.2992926,!@9#%8,275.1438246,Standard
0x22faa,CUS_0x82a6,Andreaj,28,057-97-1445,Scientist,61989.72,4,3,26,6,"Personal Loan, Payday Loan, Not Specified, Payday Loan, Personal Loan, and Home Equity Loan",20,21,12,1881.13,40.66351975,18 Years and 9 Months,Yes,264.7628531,76.61297793,High_spent_Medium_value_payments,427.805169,Poor
0x22fb6,CUS_0x80c7,David Morganl,27,457-71-1752,Architect,123181.16,4,5,9,0,,26,10,3,877.78,32.80382319,24 Years and 8 Months,No,0,124.6259537,High_spent_Large_value_payments,1154.483713,Poor
0x22fc2,CUS_0x3b15,Matthias Williamsb,52,493-85-2291,Manager,65312.73,3,5,20,1,Mortgage Loan,19,20,4,466.4,25.96516904,18 Years and 8 Months,No,32.16880014,60.07016221,High_spent_Medium_value_payments,683.3337876,Standard
0x22fce,CUS_0x714a,Andreau,38,550-43-5076,Engineer,33683.95,3,1025,19,4_,"Payday Loan, Not Specified, Personal Loan, and Student Loan",16,15,1,1390.77,27.84296728,22 Years and 4 Months,No,111.9106046,199.1808241,High_spent_Small_value_payments,256.6081547,Standard
0x22fda,CUS_0xad94,Christined,28,#F%$D@*&8,Mechanic,32019.26,4,3,15,2,"Credit-Builder Loan, and Auto Loan",20,14,7,1697.41,33.64379913,13 Years and 11 Months,NM,47.77769516,299.3660325,!@9#%8,203.883439,Poor
0x22fe6,CUS_0x949,,45,461-48-3571,Teacher,22308.01,5,3,6,3,"Debt Consolidation Loan, Personal Loan, and Mortgage Loan",19,9,0,1228.86,33.6076949,28 Years and 1 Months,Yes,50.81084813,207.9146767,Low_spent_Small_value_payments,190.5745585,Standard
0x22ff2,CUS_0x8126,Vera Eckerto,18,129-62-8508,Developer,52210.26,1222,6,10,1,Student Loan,5,13,1,1276.23,36.83123739,32 Years and 1 Months,No,24.29659339,162.9388634,High_spent_Medium_value_payments,509.3500432,Standard
0x22ffe,CUS_0x7087,ty,48,680-76-9610,Writer,32228.67,7,6,8,4,"Auto Loan, Auto Loan, Credit-Builder Loan, and Credit-Builder Loan",25,10,4,940.36,38.02390683,32 Years and 2 Months,Yes,78.08574679,198.6543706,Low_spent_Large_value_payments,285.0321326,Standard
0x2300a,CUS_0x9d9,Hilary Russs,43,509-62-5624,Musician,108312.64,4,3,7,2,"Payday Loan, and Credit-Builder Loan",5,,0,787.15,38.46204566,31 Years and 5 Months,No,169.5991975,__10000__,High_spent_Small_value_payments,440.8968016,Poor
0x23016,CUS_0x4a88,Patrickt,21,702-19-6475,Scientist,77703.16,9,5,28,8,"Debt Consolidation Loan, Payday Loan, Auto Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",45,20,10,2939.44,26.66330561,NA,Yes,418.7466986,432.0593439,Low_spent_Medium_value_payments,99.42029083,Standard
0x23022,CUS_0x49f5,Ramin Mostafavik,24,612-77-0513,Musician,9676.155,10,10,31,6,"Not Specified, Credit-Builder Loan, Home Equity Loan, Payday Loan, Mortgage Loan, and Auto Loan",56,15,7,2065.06,30.98298219,5 Years and 2 Months,Yes,46.28250912,73.16013433,Low_spent_Small_value_payments,260.5919815,Poor
0x2302e,CUS_0xbfba,Rosemarie Franciscou,35,020-80-3233,Lawyer,64964.1,6,6,1,0,,19,17,2,896.63,27.35316853,26 Years and 1 Months,No,0,423.8614912,Low_spent_Small_value_payments,386.1060088,Standard
0x2303a,CUS_0x9d77,Deepa Seetharamans,14,258-59-7020,Media_Manager,20082.58,6,9,33,5,"Student Loan, Credit-Builder Loan, Student Loan, Payday Loan, and Home Equity Loan",29,17,12,4230.46,26.74262078,3 Years and 10 Months,Yes,66.05246032,115.9920734,Low_spent_Small_value_payments,262.0102996,Standard
0x23046,CUS_0x2854,Koranyih,-500,#F%$D@*&8,Lawyer,15706.805,3,5,4,2,"Auto Loan, and Personal Loan",14,6,4,282.44,33.71710231,27 Years and 10 Months,No,23.47255561,84.28944249,Low_spent_Small_value_payments,301.5280436,Good
0x23052,CUS_0x38dc,radenp,43,#F%$D@*&8,Mechanic,60036.75,7,8,34,5,"Not Specified, Not Specified, Credit-Builder Loan, Mortgage Loan, and Not Specified",46,18,10,3563.38,27.69272856,9 Years and 9 Months,Yes,147.5930311,573.7774377,Low_spent_Small_value_payments,96.53578122,Standard
0x2305e,CUS_0xf8d,Jennifer Ablanr,54,712-91-8519,Engineer,43983.52,0,5,5,4,"Debt Consolidation Loan, Student Loan, Not Specified, and Credit-Builder Loan",4,1,2,690.43,35.82704849,17 Years and 5 Months,No,139.2724408,,Low_spent_Small_value_payments,56.92501766,Good
0x2306a,CUS_0x3365,Dougc,-500,388-00-2045,Scientist,57309.78,7,10,31,7,"Personal Loan, Payday Loan, Debt Consolidation Loan, Student Loan, Mortgage Loan, Mortgage Loan, and Not Specified",59,18,11,1556.58,29.65484762,18 Years and 3 Months,Yes,298.0884766,333.6877736,Low_spent_Large_value_payments,100.6052498,Poor
0x23076,CUS_0xac5c,Matthiasa,35,899-94-5376,Architect,33917.38_,6,10,28,5,"Student Loan, Personal Loan, Auto Loan, Personal Loan, and Personal Loan",15,12,11,1966.55,25.76627487,5 Years and 11 Months,Yes,123.452331,164.1672242,High_spent_Small_value_payments,236.2252781,Poor
0x23082,CUS_0xb32e,,31,645-78-2989,Developer,121179.4,5,3,8,3,"Debt Consolidation Loan, Personal Loan, and Mortgage Loan",17,12,2,1399.72,30.26983179,31 Years and 4 Months,No,162.9715453,1041.38356,Low_spent_Medium_value_payments,95.87322817,Poor
0x2308e,CUS_0xa90c,Comlayq,40,071-17-4816,Media_Manager,34676,3,6,2825,4,"Not Specified, Home Equity Loan, Student Loan, and Credit-Builder Loan",25,16,7,138.3,36.75454896,NA,Yes,69.52897556,,High_spent_Medium_value_payments,403.1620638,Standard
0x2309a,CUS_0x1cab,Andreas Cremern,-500,426-83-2491,Lawyer,8578.89,8,10,15,8,"Student Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, Not Specified, Personal Loan, Personal Loan, and Auto Loan",61,17,10,4194.67,25.24204138,7 Years and 9 Months,Yes,46.26136087,19.36359023,Low_spent_Large_value_payments,250.9657989,Poor
0x230a6,CUS_0xbf1d,Manoj Kumars,22,256-22-1733,Scientist,20434.15,7,6,8,4,"Mortgage Loan, Student Loan, Student Loan, and Home Equity Loan",12,14,0,1393.23,37.08836214,17 Years and 1 Months,No,61.44926175,41.47429132,High_spent_Large_value_payments,306.5610303,Standard
0x230b2,CUS_0x1688,Kerberl,38,741-04-8469,_______,56400.18000000001_,7,5,30,2,"Credit-Builder Loan, and Personal Loan",25,10,6,2582.73,27.85589897,17 Years and 3 Months,Yes,56.78390252,34.74571641,High_spent_Large_value_payments,647.5718811,Poor
0x230be,CUS_0x7d8e,Raymondk,49,182-85-6661,_______,22354.3,0,5,9,4,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, and Credit-Builder Loan",0,2,2,1010.56,29.54947792,20 Years and 8 Months,No,46.28916293,21.15572132,High_spent_Medium_value_payments,356.6409491,Standard
0x230ca,CUS_0x1897,Hirschlers,33,173-54-8322,Manager,35497.94_,6,7,17,2,"Debt Consolidation Loan, and Student Loan",36,15,9,2284.86,29.6161071,6 Years and 2 Months,Yes,39.33346978,371.495564,Low_spent_Small_value_payments,185.4871329,Poor
0x230d6,CUS_0x2985,Spicerl,46,637-15-6300,Journalist,19277.13,0,1,11,-100,Not Specified,9,11,0,935.74,34.16673979,21 Years and 8 Months,No,8.03993902,__10000__,Low_spent_Large_value_payments,346.2563505,Good
0x230e2,CUS_0xc349,Julienb,21,352-63-2965,Media_Manager,19796.08,6,9,21,-100,"Not Specified, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, Payday Loan, and Credit-Builder Loan",29,10,7,2399.46,34.604964,9 Years and 2 Months,Yes,68.07298094,77.28358775,Low_spent_Large_value_payments,260.4107646,Poor
0x230ee,CUS_0x5c7f,,31,399-31-4820,Manager,108134.07,5,3,15,0,,22,19,1,198.06,42.7602352,23 Years and 11 Months,Yes,0,236.632108,High_spent_Small_value_payments,901.285142,Standard
0x230fa,CUS_0x5dfe,Dennyd,20,199-47-2114,Writer,103228.74_,3,7,12,0,,21,10,4,1478.43,35.51207024,17 Years and 4 Months,No,0,224.6889377,High_spent_Large_value_payments,888.2505623,Standard
0x23106,CUS_0xbdee,,33,539-32-3188,Musician,144968.36,8,4,13,2,"Student Loan, and Home Equity Loan",10,8,7,585.96,32.04252174,29 Years and 4 Months,Yes,150.0656023,128.777775,!@9#%8,1167.826289,Standard
0x23112,CUS_0x5adc,Rothackerj,50,691-53-5977,Manager,43691.64,5,4,16,2,"Debt Consolidation Loan, and Home Equity Loan",19,16_,0,1311.99,31.7049679,20 Years and 4 Months,Yes,64.74887416,41.5231777,High_spent_Large_value_payments,508.5249481,Standard
0x2311e,CUS_0x3621,Martin Santaj,20,048-48-0205,Mechanic,28102.36,3,6,24,6,"Debt Consolidation Loan, Credit-Builder Loan, Home Equity Loan, Payday Loan, Auto Loan, and Personal Loan",18,14,902,2059.36,36.62891452,14 Years and 7 Months,Yes,112.4735929,192.3040799,Low_spent_Small_value_payments,206.2086605,Standard
0x2312a,CUS_0x7d8a,ra Hudsonc,15,201-80-4832,Lawyer,18781.73,6,6,25,2,"Payday Loan, and Credit-Builder Loan",19,12,8,1314.3,23.83518044,12 Years and 3 Months,Yes,28.17186412,168.7098498,Low_spent_Medium_value_payments,245.9327028,Poor
