Access Code,Name,Gender,Age,Height,Initial Weight,Lowest Weight,Target Weight,Product Name,Status,Price,Purchased At,Payment Type,Channel
T9R4QML5,임선이,FEMALE,19.0,163.0,60.0,54.6,45.0,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-06 19:33:29.040000,Recurring,others
5VX8MSM6,허수이,FEMALE,23.0,169.0,67.2,,53.2,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-11 23:12:48.232000,Recurring,facebook
988YITVQ,송선영,FEMALE,18.0,162.0,105.0,,60.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-22 22:32:55.656000,Recurring,facebook
EDAT4AQP,김초현,FEMALE,21.0,160.0,51.8,50.5,47.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-05 03:45:57.216000,Recurring,facebook
894DQC74,최성빈,FEMALE,22.0,168.0,74.0,,54.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-05-31 21:04:04.616000,Recurring,facebook
IT5RVNPW,고서빈,FEMALE,27.0,163.0,78.7,,51.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-21 20:48:49.632000,Recurring,naver
PAIY6MFJ,강서윤,FEMALE,23.0,155.0,50.5,50.4,46.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-05-29 13:12:50.184000,Recurring,facebook
QU14NFT5,조서연,FEMALE,29.0,168.0,57.0,54.3,51.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-09 13:58:39.792000,Recurring,facebook
SMC4005M,백세진,FEMALE,24.0,168.0,60.0,,57.0,눔 체중감량 프로그램,completed,44780,2017-05-07 21:33:02.312001,Recurring,facebook
95H8PBKP,허서안,FEMALE,25.0,155.0,53.0,52.7,49.29,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-08 03:08:32.000000,Recurring,facebook
HCZJW8Y3,조슬아,FEMALE,25.0,151.0,54.5,53.3,50.685,눔 체중감량 프로그램,cancelled,112500,2017-04-24 16:34:08.168000,Recurring,others
2URIVMPW,임서빈,FEMALE,48.0,165.0,65.0,63.9,60.0,눔 체중감량 프로그램,completed,112500,2017-03-19 23:49:16.920000,Recurring,facebook
BMLY4ZRI,류슬미,FEMALE,28.0,158.0,68.7,,48.7,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-03 18:06:16.720000,Recurring,others
ZSQG9X14,양승일,MALE,27.0,175.0,78.0,76.3,68.0,눔 체중감량 프로그램,completed,112500,2017-05-13 20:22:52.048000,Recurring,google
BPA3Q8UR,오설연,FEMALE,24.0,167.0,77.0,75.6,60.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-17 01:35:02.904000,Recurring,facebook
SD2BHO4S,신성아,FEMALE,28.0,167.0,70.0,70.0,63.891000000000005,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-01 23:13:58.984000,Recurring,facebook
KJ6CCCD5,조승은,FEMALE,27.0,163.0,65.0,64.0,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-13 23:05:09.800000,Recurring,facebook
U4KTKHNA,류채슬,FEMALE,33.0,161.0,50.0,49.6,46.0,눔 체중감량 프로그램,completed,112500,2017-04-30 08:22:40.752000,Recurring,others
LQNV3H82,권수빈,FEMALE,30.0,166.0,60.8,60.4,56.544,눔 체중감량 프로그램,completed,44780,2017-03-18 08:18:27.152000,Recurring,facebook
NGGLTBD1,권윤진,MALE,23.0,170.0,63.6,,59.148,눔 체중감량 프로그램,completed,44780,2017-04-24 00:01:59.272000,Recurring,others
XGH6L0X2,조설희,FEMALE,26.0,165.0,53.0,52.5,49.28999996,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-16 15:29:40.664000,Recurring,facebook
IQHWWOXZ,이지율,FEMALE,42.0,175.0,75.0,,69.75,눔 체중감량 프로그램,completed,44780,2017-05-12 00:50:13.152000,Recurring,naver
YAY6WG7Z,손승윤,FEMALE,30.0,163.0,59.5,57.4,48.0,눔 체중감량 프로그램,cancelled,112500,2017-03-15 16:05:12.760000,Recurring,facebook
CIKUVHQF,유수희,FEMALE,33.0,154.0,54.0,52.3,48.0,눔 체중감량 프로그램,cancelled,112500,2017-04-18 22:15:06.648000,Recurring,facebook
FDYU9X16,윤채설,FEMALE,24.0,157.0,53.3,53.0,49.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-17 23:02:38.912000,Recurring,facebook
E4IJBB87,송성은,FEMALE,33.0,156.0,58.0,,48.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-30 18:21:17.200000,Recurring,facebook
5AH98QCU,권세진,FEMALE,34.0,160.0,84.0,84.0,78.12000275,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-31 15:47:30.928000,Recurring,email
JYXM8O19,한초민,FEMALE,35.0,174.0,65.0,63.9,60.45,눔 체중감량 프로그램,completed,112500,2017-05-03 17:30:34.424000,Recurring,naver
08P5J2OA,정슬미,FEMALE,31.0,164.0,60.5,60.5,49.5,눔 체중감량 프로그램,completed,112500,2017-05-13 18:31:56.032000,Recurring,naver
808T7S99,박설희,FEMALE,22.0,167.0,54.1,,50.313,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-01 11:51:40.792000,Recurring,naver
TVGZCY3W,장지애,FEMALE,23.0,164.0,64.5,63.0,55.0,눔 체중감량 프로그램,cancelled,112500,2017-04-24 11:25:06.064000,Recurring,others
21K66U99,한채은,FEMALE,25.0,160.0,77.8,77.0,71.61,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-31 00:25:24.632000,Recurring,facebook
XQR67OS8,송승이,FEMALE,30.0,164.0,55.0,57.5,52.0,눔 체중감량 프로그램,completed,112500,2017-04-21 09:03:34.248000,Recurring,naver
SDY4VS0P,오채현,FEMALE,170.0,170.0,103.1,57.1,100.0999985,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-15 21:25:16.768000,Recurring,email
K8B6EHOK,이지선,FEMALE,27.0,161.0,60.1,59.6,55.893,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-28 10:42:57.168000,Recurring,facebook
3WWEMODN,조슬아,FEMALE,25.0,157.0,57.0,54.6,50.0,눔 체중감량 프로그램,cancelled,112500,2017-03-20 08:12:05.584001,Recurring,facebook
PYCI0IDD,백지율,FEMALE,34.0,160.0,58.5,58.1,52.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-19 09:16:19.152000,Recurring,facebook
1TGESBNN,장선아,FEMALE,28.0,168.0,67.0,66.2,62.31,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-14 10:55:04.128000,Recurring,facebook
7284PKIK,신선정,FEMALE,23.0,157.0,80.4,,74.77199999999999,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-30 13:03:30.416000,Recurring,facebook
W8VP0P3H,손슬민,FEMALE,25.0,160.0,53.0,52.5,47.5,눔 체중감량 프로그램,cancelled,44780,2017-03-26 20:03:16.800000,Recurring,facebook
F1QWYGBO,손설아,FEMALE,32.0,160.0,56.0,,52.08,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-07 23:40:50.256000,Recurring,facebook
X5UHYN28,백세영,FEMALE,24.0,165.0,56.6,55.0,52.638000000000005,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-20 00:34:45.912000,Recurring,facebook
DFB03QVI,권채빈,FEMALE,20.0,167.0,60.2,57.7,55.98600054,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-26 19:24:42.656000,Recurring,facebook
NVRG4AI9,황채슬,FEMALE,23.0,155.0,64.5,,59.985,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-22 12:15:39.216000,Recurring,facebook
MER58CQM,안세은,FEMALE,39.0,163.0,63.4,,58.962001799999996,눔 체중감량 프로그램,cancelled,112500,2017-03-21 08:05:54.272000,Recurring,facebook
NE3F5DHD,조선이,FEMALE,23.0,158.0,63.0,58.0,50.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-08 11:14:43.880000,Recurring,facebook
J2RNIP8K,홍서연,FEMALE,40.0,163.0,56.5,56.5,52.545,눔 체중감량 프로그램 (천원 체험),completed,132000,2017-08-24 02:51:52.872000,Recurring,email
OGZRVTC3,최솔희,FEMALE,27.0,162.0,65.0,63.8,60.45000076,눔 체중감량 프로그램,cancelled,112500,2017-04-27 19:51:01.632000,Recurring,facebook
TKFRPPRW,송성은,FEMALE,22.0,162.0,56.0,56.4,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-06 12:54:11.944000,Recurring,facebook
5WAWR1NL,유지효,FEMALE,27.0,163.0,60.05563000000001,,55.85174,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-19 20:38:22.944000,Recurring,facebook
L1DKC348,윤소민,FEMALE,31.0,164.0,78.6,,73.09799957,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-05 00:47:54.952000,Recurring,naver
JY5KYNAH,김슬은,FEMALE,23.0,168.0,57.3,,53.288999999999994,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-17 13:25:31.048000,Recurring,facebook
0KPPBQ9H,배세윤,FEMALE,39.0,163.0,72.6,70.9,67.518,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-07 07:18:31.040000,Recurring,facebook
PCSD795E,홍슬윤,FEMALE,17.0,158.0,54.0,54.8,47.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-29 02:22:19.128000,Recurring,naver
EL33E642,유시혁,MALE,27.0,177.0,85.0,,68.0,눔 체중감량 프로그램,cancelled,112500,2017-04-23 22:34:55.136000,Recurring,others
OI1NO74Q,신서혜,FEMALE,25.0,167.0,58.0,57.9,53.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-26 23:55:37.776000,Recurring,facebook
OI64ZE9K,임지애,FEMALE,27.0,154.0,67.5,67.5,62.77500153,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-27 15:43:59.056000,Recurring,facebook
IJRWGGLS,백수진,FEMALE,20.0,161.0,52.5,52.7,48.825,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-18 11:37:07.880000,Recurring,facebook
2D1WIJWN,전선아,FEMALE,26.0,163.0,62.5,62.5,58.125,눔 체중감량 프로그램 (천원 체험),completed,68900,2017-06-09 19:58:56.000000,Recurring,direct
96RZR4ZM,고슬아,FEMALE,23.0,159.0,58.6,,54.498000000000005,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-07-28 09:59:11.648000,Recurring,facebook
POT52PTR,전소율,FEMALE,23.0,157.0,53.8,,50.034,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-28 18:15:34.080000,Recurring,facebook
MUZ8A87Y,유초은,FEMALE,29.0,170.0,70.0,,65.1,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-09 22:54:38.072000,Recurring,facebook
0RG9ITCV,홍지민,MALE,28.0,188.0,110.0,,80.0,눔 체중감량 프로그램,cancelled,112500,2017-04-28 06:58:17.776000,Recurring,facebook
OC68HR93,한채유,FEMALE,20.0,157.0,54.0,,50.22000122,눔 체중감량 프로그램 (천원 체험),completed,68900,2017-07-25 13:42:17.840000,Recurring,facebook
UEXQHE21,황성준,MALE,27.0,170.0,80.0,80.0,65.0,눔 체중감량 프로그램,completed,112500,2017-04-19 07:11:14.344001,Recurring,facebook
JNBPE8E4,서성아,FEMALE,25.0,165.0,63.0,59.4,56.9,눔 체중감량 프로그램,completed,112500,2017-03-28 10:20:44.120000,Recurring,facebook
I6JZ7PP4,조슬영,FEMALE,32.0,166.0,56.7,56.7,52.73100281,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-20 13:48:45.720000,Recurring,facebook
4K1YMPAT,양설희,FEMALE,21.0,168.0,76.8,72.8,55.00000381,눔 체중감량 프로그램 (천원 체험),refunded,68900,2017-07-28 22:03:17.112000,Recurring,facebook
BFP5LHFM,오서아,FEMALE,26.0,175.0,80.0,82.0,74.4,눔 체중감량 프로그램,completed,112500,2017-04-13 11:09:08.376000,Recurring,facebook
3M7ZTIU1,서슬윤,FEMALE,21.0,157.0,75.0,73.8,69.75,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-12 05:03:50.656000,Recurring,naver
63NEXQ3X,이솔은,FEMALE,39.0,163.0,60.0,,55.79999924,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-28 10:15:28.840000,Recurring,facebook
KYVIXQUC,박슬은,,,,,61.0,,눔 체중감량 프로그램,cancelled,112500,2017-04-13 22:02:03.120000,Recurring,facebook
RUJ8U71C,조윤도,MALE,24.0,178.0,84.0,82.6,74.0,눔 체중감량 프로그램,completed,112500,2017-05-15 09:01:27.008000,Recurring,facebook
SV8WDJB8,박선이,FEMALE,32.0,164.0,58.7,58.4,54.5909996,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-30 11:51:57.296000,Recurring,facebook
U8AJIDXU,류초은,FEMALE,25.0,155.0,50.0,50.6,46.5,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-19 21:28:51.208000,Recurring,naver
3UG7AL81,김채정,FEMALE,20.0,163.0,68.0,,52.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-16 00:36:45.360000,Recurring,facebook
258OIBSF,최세안,FEMALE,30.0,172.0,95.5,95.9,88.69599915,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-30 09:28:20.224000,Recurring,email
XQXBWB4I,조서안,FEMALE,25.0,158.0,77.3,76.2,50.0,눔 체중감량 프로그램,completed,112500,2017-05-23 23:07:35.296000,Recurring,others
E36PCNLW,백솔비,FEMALE,23.0,161.0,60.5,60.2,56.265,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-28 23:39:44.096000,Recurring,facebook
0XYUWFSW,박한율,MALE,26.0,174.0,76.0,76.0,66.0,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-13 22:50:28.328000,Recurring,others
JOUYBSUM,안솔은,FEMALE,24.0,155.0,58.0,,51.615,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-03 10:27:18.288000,Recurring,facebook
LOKYRDVU,윤설연,FEMALE,37.0,159.0,59.5,59.2,55.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-04 10:33:24.768000,Recurring,facebook
SMOE2Z3S,조소윤,FEMALE,32.0,150.0,53.8,50.7,49.0,눔 체중감량 프로그램,completed,112500,2017-04-12 06:10:58.000000,Recurring,facebook
3AER9N9F,한슬빈,FEMALE,25.0,156.0,53.0,53.0,49.29,눔 체중감량 프로그램,cancelled,112500,2017-03-20 00:59:20.328000,Recurring,facebook
CIHLTJLK,류슬빈,FEMALE,20.0,163.0,56.0,,46.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-01 09:01:26.424000,Recurring,facebook
WECPADG4,허설민,FEMALE,20.0,160.0,80.0,,74.4,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-03 18:42:53.600000,Recurring,facebook
L6181L24,허지혜,FEMALE,21.0,155.0,71.5,,46.5,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-26 12:46:21.760000,Recurring,facebook
W34VF7L6,허수빈,FEMALE,36.0,155.0,60.1,57.7,57.66,눔 체중감량 프로그램,cancelled,44780,2017-03-18 23:30:31.808000,Recurring,facebook
RTWXIZ54,서채유,FEMALE,19.0,158.0,59.0,58.5,54.86999893,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-17 19:55:03.712000,Recurring,facebook
87YT1MTQ,홍수민,FEMALE,30.0,166.0,53.6,53.4,49.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-23 10:18:12.896000,Recurring,others
GMJALZ7Q,송지수,FEMALE,37.0,163.0,85.7,81.6,79.70100000000001,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-28 14:29:58.016000,Recurring,others
960QATZ1,송세율,FEMALE,21.0,168.0,85.8,83.5,55.00000381,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-20 23:41:27.328000,Recurring,email
FOJYH1UX,조서현,FEMALE,21.0,160.0,68.0,65.1,52.0,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-06-01 13:13:26.056000,Recurring,naver
QGE7QG21,김서영,FEMALE,21.0,163.0,74.0,,68.82,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-20 16:48:13.280000,Recurring,facebook
E79OF5VX,한수아,FEMALE,21.0,170.0,76.0,72.8,55.0,눔 체중감량 프로그램 (천원 체험),cancelled,132000,2017-08-23 17:23:22.312000,Recurring,facebook
ZUWJBBVF,고슬윤,FEMALE,33.0,160.0,89.0,89.0,65.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-31 12:53:17.720000,Recurring,facebook
M0GCFKTR,류은준,MALE,31.0,171.0,80.0,79.3,65.0,눔 체중감량 프로그램,completed,112500,2017-05-07 23:17:11.344000,Recurring,others
IBQNDWE0,장슬민,FEMALE,27.0,162.0,53.2,,49.476000000000006,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-18 19:31:10.008000,Recurring,facebook
AF4H60C1,오수민,FEMALE,23.0,158.0,52.4,,48.73200226,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-09 14:04:38.336000,Recurring,facebook
81ND48WB,장수희,FEMALE,21.0,168.0,76.8,72.8,55.00000381,눔 체중감량 프로그램 (천원 체험),refunded,68900,2017-07-28 22:01:05.112000,Recurring,facebook
5PMGBZAD,배성은,FEMALE,34.0,161.0,71.0,66.4,55.0,눔 체중감량 프로그램,completed,112500,2017-05-09 15:21:44.344000,Recurring,others
75J9YZUK,김채민,FEMALE,25.0,165.0,52.1,,48.453,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-28 13:25:04.832000,Recurring,naver
5EFFKA6I,오소희,FEMALE,29.0,168.0,57.0,54.3,51.0,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-09 13:57:38.792000,Recurring,facebook
V72WR4JJ,조슬희,FEMALE,26.0,161.0,51.7,51.8,46.0,눔 체중감량 프로그램 (천원 체험),cancelled,68900,2017-06-07 15:33:12.616000,Recurring,others
YAC2M8LS,윤수애,FEMALE,25.0,163.0,58.0,,52.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-07 22:16:26.376000,Recurring,facebook
7CBLJXCQ,서채우,FEMALE,26.0,155.0,69.0,68.2,64.16999817,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-26 22:46:28.208000,Recurring,facebook
1X1DMEJJ,손솔희,,,,,,,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-22 23:46:45.616000,Recurring,naver
NBTQL560,홍초민,FEMALE,21.0,159.0,49.8,,45.0,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-06-11 07:09:03.432000,Recurring,facebook
UBVG2UL2,조설아,FEMALE,32.0,154.0,59.7,,55.521,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-02 15:55:11.824000,Recurring,facebook
LTXH0QS4,유서원,FEMALE,48.0,165.0,56.0,,49.0,눔 체중감량 프로그램 (천원 체험),cancelled,68900,2017-06-04 20:39:37.872000,Recurring,facebook
GFGDQVPK,장지아,FEMALE,24.0,173.0,82.2,80.1,76.446,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-21 09:55:54.576000,Recurring,facebook
Q6NADPBC,백세희,FEMALE,20.0,158.0,58.0,,42.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-25 12:06:00.615999,Recurring,facebook
CJJ1GDZV,홍수윤,FEMALE,22.0,158.0,58.7,57.7,54.5909996,눔 체중감량 프로그램 (천원 체험),refunded,112500,2017-08-03 21:31:01.400000,Recurring,facebook
IQT77V1I,오소희,FEMALE,22.0,168.0,63.0,,52.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-03 13:34:13.224000,Recurring,facebook
JWRWDE0J,안채이,FEMALE,23.0,160.0,54.0,52.3,50.22,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-06 20:19:33.016000,Recurring,facebook
4UJTTQ5D,양슬민,FEMALE,21.0,158.0,52.0,50.5,47.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-07-31 11:14:16.984000,Recurring,others
6YWCNVYL,조소원,FEMALE,34.0,167.0,61.5,57.5,57.195,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-17 09:03:22.896000,Recurring,facebook
J97GCDLW,안슬민,FEMALE,19.0,168.0,71.0,69.8,61.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-25 18:49:23.880000,Recurring,facebook
D3OVTJAP,장채슬,FEMALE,27.0,159.0,59.2,,55.056000000000004,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-08-10 11:13:55.936000,Recurring,facebook
9A7BUTC6,김서희,FEMALE,22.0,157.0,51.5,50.5,45.0,눔 체중감량 프로그램 (천원 체험),cancelled,118000,2017-06-12 04:39:08.904000,Recurring,facebook
CFQPU2KS,황초은,FEMALE,22.0,162.0,60.0,,50.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-23 07:49:23.120000,Recurring,others
6Y84VSZ5,정수인,FEMALE,21.0,168.0,67.0,,62.31,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-24 09:02:17.144000,Recurring,facebook
0CE5JVQP,전슬아,FEMALE,44.0,157.0,65.0,,60.45,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-06-07 14:09:58.616000,Recurring,others
CGC5EU4A,권소영,FEMALE,24.0,158.0,80.0,80.0,74.4,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-23 13:36:29.248000,Recurring,facebook
LWP26G2D,신초민,FEMALE,23.0,155.0,75.0,75.6,69.75,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-07-01 13:33:16.160000,Recurring,facebook
CX9QZA6N,유세율,FEMALE,25.0,164.0,62.0,,52.0,눔 체중감량 프로그램 (천원 체험),cancelled,112500,2017-06-11 00:26:09.368000,Recurring,others
5PH3VKU2,신슬민,FEMALE,35.0,155.0,50.0,,46.5,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-30 23:28:12.608000,Recurring,facebook
KBSUIOYU,임이수,MALE,28.0,182.0,79.0,79.5,73.47000122,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-26 09:30:27.296000,Recurring,facebook
JNRV4TFV,박서영,FEMALE,44.0,158.0,65.0,64.9,55.0,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-09 23:29:45.168000,Recurring,naver
B3S2HW5K,김서아,FEMALE,28.0,154.0,52.0,,48.36,눔 체중감량 프로그램 (천원 체험),completed,112500,2017-08-04 08:15:48.048000,Recurring,others
